function_count,struct_count,union_count,enum_count,typedef_count,global_var_count,goto_count,return_count,switch_count,case_count,ternary_count,static_count,const_count,malloc_count,calloc_count,realloc_count,free_count,total_alloc,memory_pair_ratio,null_check_count,null_check_ratio,printf_count,scanf_count,fprintf_count,fscanf_count,fopen_count,fclose_count,puts_count,gets_count,fgets_count,file_pair_ratio,include_count,std_header_count,custom_header_count,header_diversity,define_count,define_func_count,ifdef_count,ifndef_count,pragma_count,define_descriptive_ratio,single_char_var_count,unique_id_count,avg_id_length,snake_case_count,camel_case_count,upper_case_count,naming_consistency,naming_uniform,func_count_named,func_descriptive_ratio,func_short_name_count,comment_count,perfect_comment_ratio,capitalized_comment_ratio,avg_comment_len,std_comment_len,explanatory_comment_ratio,step_comment_count,doc_comment_count,dead_code_count,comment_line_count,comment_line_ratio,op_spacing_total,op_spacing_rate,comma_total,comma_space_rate,total_lines,total_chars,line_len_mean,line_len_std,line_len_max,nb_line_len_mean,nb_line_len_std,nb_line_len_cv,blank_line_ratio,max_consec_blank,tab_indent_lines,space_indent_lines,mixed_indent,indent_mode,indent_inconsistency,indent_inconsistency_ratio,trailing_ws_ratio,brace_same_line,brace_next_line,brace_consistency,code_density,cyclomatic_branches,avg_cyclomatic,max_nesting,avg_nesting,halstead_n1,halstead_n2,halstead_N1,halstead_N2,halstead_vocabulary,halstead_length,halstead_volume,halstead_difficulty,halstead_effort,halstead_bugs,maintainability_index,ast_node_count,ast_error_count,ast_error_ratio,_file,_path,_label,_chars
6,2,0,0,1,0,0,5,1,6,0,0,0,1,0,0,1,1,1.0,5,5.0,19,5,0,0,0,0,0,0,0,0.0,3,3,0,3,0,0,0,0,0,0.0,0,23,5.706293706293707,6,0,0,1.0,True,6,0.8333333333333334,0,7,0.0,1.0,43.42857142857143,14.400963686574617,0.8571428571428571,0,6,0,7,0.0603448275862069,9,1.0,24,1.0,123,3674,28.878048780487806,18.212648765474263,71,30.620689655172413,17.272988266721736,0.5640953375393359,0.056910569105691054,1,0,92,False,2,0,0.0,0.0,17,0,1.0,0.943089430894309,17,2.8333333333333335,4,2.3,6,51,45,207,57,252,1469.89,12.18,17898.05,0.49,70.73,990,0,0.0,028893_FormAI_984.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\028893_FormAI_984.c,1,3674
5,2,0,0,2,0,0,5,2,13,6,0,0,0,0,0,0,0,0.0,0,0.0,12,0,0,0,0,0,0,0,0,0.0,3,3,0,3,10,0,0,0,0,0.1,0,26,6.052356020942408,7,0,10,1.0,True,5,0.8,0,26,0.0,1.0,30.0,15.696643443252936,1.0,0,4,0,26,0.18571428571428572,21,1.0,11,1.0,150,4491,28.946666666666665,21.098115766316408,121,31.014285714285716,20.317475136403335,0.6551005341078919,0.06666666666666667,1,0,104,False,2,1,0.009615384615384616,0.0,13,0,1.0,0.9333333333333333,27,5.4,4,1.8461538461538463,12,49,74,289,61,363,2152.86,35.39,76184.8,0.7176,75.78,1263,0,0.0,093850_FormAI_62501.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\093850_FormAI_62501.c,1,4491
4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,3,0,0,0,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0,0.0,42,10,2.752688172043011,0,3,0,1.0,True,4,0.0,0,11,0.0,0.0,50.72727272727273,18.59663170425767,1.0,0,6,0,11,0.20754716981132076,19,0.15789473684210525,9,1.0,62,1652,25.661290322580644,22.573852665008673,106,30.0188679245283,21.570849097656698,0.7185763684323099,0.14516129032258066,1,0,41,False,2,0,0.0,0.0,12,0,1.0,0.8548387096774194,8,2.0,3,1.75,11,26,32,125,37,157,817.88,26.44,21626.75,0.2726,100.0,552,0,0.0,077236_FormAI_18506.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\077236_FormAI_18506.c,1,1652
4,1,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,7,0,0,0,0,0,0,0,0,0.0,2,2,0,2,1,0,0,0,0,1.0,6,11,8.380281690140846,5,0,1,1.0,True,4,0.75,0,20,0.0,0.85,38.6,15.847397262642216,1.0,0,3,0,20,0.29850746268656714,10,1.0,10,1.0,79,2363,28.924050632911392,21.659489195268847,71,33.80597014925373,19.888674348543006,0.5883184023630823,0.1518987341772152,1,0,47,False,2,0,0.0,0.06329113924050633,9,0,1.0,0.8481012658227848,5,1.25,2,1.6,6,25,26,96,31,122,604.41,11.52,6962.83,0.2015,100.0,450,0,0.0,036463_FormAI_18621.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\036463_FormAI_18621.c,1,2363
4,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0.0,1,1.0,9,2,0,0,0,0,0,0,0,0.0,2,2,0,2,0,0,0,0,0,0.0,0,18,6.0,0,6,0,1.0,True,7,0.0,2,4,0.0,1.0,52.25,3.418698582794336,1.0,0,3,0,4,0.0625,24,1.0,15,1.0,71,1976,26.845070422535212,24.462473639113778,116,29.78125,24.008767116149468,0.8061705642358687,0.09859154929577464,1,0,47,False,2,0,0.0,0.0,8,0,1.0,0.9014084507042254,4,1.0,2,1.6666666666666667,12,39,34,140,51,174,987.0,21.54,21258.5,0.329,85.74,647,0,0.0,000851_FormAI_40254.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\000851_FormAI_40254.c,1,1976
1,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0.0,0,0.0,7,1,0,0,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0,0.0,12,5,3.156862745098039,0,0,0,1.0,True,1,0.0,0,4,0.0,0.0,26.5,3.774917217635375,1.0,0,2,0,4,0.05970149253731343,17,1.0,4,1.0,73,1645,21.54794520547945,14.56684271682521,64,23.47761194029851,13.634195605885918,0.5807317899519112,0.0821917808219178,1,0,64,False,2,0,0.0,0.0,18,0,1.0,0.9178082191780822,24,24.0,4,3.6842105263157894,6,23,34,93,29,127,616.96,12.13,7484.04,0.2057,82.43,608,0,0.0,099458_FormAI_62087.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\099458_FormAI_62087.c,1,1645
2,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,7,7.0,10,0,0,0,0,0,0,3,3,0.0,13,4,9,13,3,0,0,0,0,1.0,13,49,6.01685393258427,3,5,8,0.625,False,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,25,0.64,49,1.0,134,4114,29.708955223880597,22.93430742615521,104,34.61739130434783,21.046773008332472,0.6079826415368587,0.1417910447761194,2,0,93,False,2,0,0.0,0.0,18,0,1.0,0.8582089552238806,16,8.0,9,3.8947368421052633,11,85,49,258,96,307,2021.58,16.69,33748.55,0.6739,50.87,1190,0,0.0,106093_FormAI_110423.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\106093_FormAI_110423.c,1,4114
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,7,0,0,0,0,0,0,0,0,0.0,2,2,0,2,0,0,0,0,0,0.0,16,4,2.8666666666666667,0,0,0,1.0,True,1,0.0,0,3,0.0,1.0,13.666666666666666,2.0548046676563256,0.3333333333333333,0,0,0,3,0.0967741935483871,5,1.0,1,1.0,37,871,22.56756756756757,21.057887448958457,93,26.93548387096774,20.28814286461186,0.7532124895843925,0.16216216216216217,1,0,27,False,2,2,0.07407407407407407,0.0,6,0,1.0,0.8378378378378378,5,5.0,3,2.142857142857143,4,24,10,59,28,69,331.71,4.92,1630.9,0.1106,100.0,285,0,0.0,091506_FormAI_99434.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\091506_FormAI_99434.c,1,871
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1.0,3,0,0,0,0,0,0,1,1,0.0,3,3,0,3,2,0,0,0,0,1.0,35,17,5.681318681318682,6,0,2,1.0,True,1,0.0,0,14,0.0,1.0,29.571428571428573,7.047940790596577,1.0,0,3,0,14,0.2413793103448276,13,0.6153846153846154,5,1.0,71,2051,27.901408450704224,22.300858904432843,97,34.08620689655172,19.990760350858835,0.5864765302730462,0.18309859154929578,1,0,51,False,2,0,0.0,0.014084507042253521,11,0,1.0,0.8169014084507042,10,10.0,5,2.8181818181818183,10,26,32,110,36,142,734.13,21.15,15529.66,0.2447,100.0,498,0,0.0,020926_FormAI_11858.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\020926_FormAI_11858.c,1,2051
1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,9,2,0,0,0,0,0,0,0,0.0,2,2,0,2,0,0,0,0,0,0.0,0,13,8.638297872340425,1,4,0,0.8,False,1,0.0,0,6,0.0,1.0,21.666666666666668,6.674994798166928,1.0,0,0,0,6,0.12244897959183673,8,1.0,7,1.0,56,1496,25.732142857142858,21.316903982712013,69,28.918367346938776,20.924389377084143,0.7235674519951468,0.125,1,0,44,False,2,0,0.0,0.10714285714285714,0,6,1.0,0.875,5,5.0,3,2.142857142857143,12,30,15,75,42,90,485.31,15.0,7279.63,0.1618,100.0,372,0,0.0,044597_FormAI_53963.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\044597_FormAI_53963.c,1,1496
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,3,0,0,0,0,0,0,0,0,0.0,3,3,0,3,1,0,0,0,0,0.0,21,13,3.6964285714285716,1,0,2,1.0,True,1,0.0,0,4,0.0,1.0,35.25,7.980444849756184,1.0,0,0,0,4,0.11764705882352941,12,1.0,2,1.0,40,945,22.65,17.413428726129727,72,26.647058823529413,15.81860846289654,0.5936343131771328,0.15,1,0,28,False,2,0,0.0,0.0,5,0,1.0,0.85,4,4.0,3,2.0,9,23,22,70,32,92,460.0,13.7,6300.0,0.1533,100.0,312,0,0.0,036421_FormAI_101707.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\036421_FormAI_101707.c,1,945
1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1.0,23,0,0,0,0,0,0,2,2,0.0,6,3,3,6,3,0,0,0,0,0.3333333333333333,0,47,9.850828729281767,20,0,8,1.0,True,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,15,1.0,43,1.0,142,5016,34.33098591549296,31.942669116646726,137,43.526785714285715,29.889367382490885,0.6866890557618418,0.2112676056338028,1,0,101,False,2,0,0.0,0.0,14,0,1.0,0.7887323943661971,13,13.0,4,2.642857142857143,8,79,36,241,87,277,1784.7,12.2,21777.8,0.5949,52.64,1092,0,0.0,055392_FormAI_93811.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\055392_FormAI_93811.c,1,5016
3,2,0,0,0,2,0,4,0,0,0,0,6,0,0,0,0,0,0.0,3,3.0,5,0,0,0,2,2,0,0,0,1.0,6,3,3,6,0,0,0,0,0,0.0,3,34,7.073394495412844,11,0,2,1.0,True,5,0.4,0,14,0.0,1.0,36.785714285714285,13.639116914378352,0.9285714285714286,0,3,0,14,0.1686746987951807,14,1.0,35,1.0,98,3017,29.79591836734694,24.370842056111822,97,35.18072289156626,22.623766466174068,0.6430728139357698,0.15306122448979592,1,0,66,False,2,0,0.0,0.0,14,0,1.0,0.8469387755102041,11,3.6666666666666665,5,2.5,11,59,24,148,70,172,1054.24,13.8,14544.89,0.3514,90.4,742,0,0.0,105620_FormAI_33526.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\105620_FormAI_33526.c,1,3017
3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,3,0,0,0,0,0,0,0,0,0.0,3,3,0,3,1,0,0,0,0,1.0,31,11,4.64,1,0,1,1.0,True,3,0.3333333333333333,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,14,1.0,1,1.0,41,1007,23.585365853658537,17.802405441408684,55,26.135135135135137,16.868589332330654,0.6454372340188564,0.0975609756097561,1,0,27,False,2,0,0.0,0.0,9,0,1.0,0.9024390243902439,6,2.0,3,1.8888888888888888,7,19,24,87,26,111,521.75,16.03,8361.71,0.1739,78.59,394,0,0.0,013396_FormAI_4717.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\013396_FormAI_4717.c,1,1007
7,0,0,0,0,1,0,4,1,4,0,0,0,0,0,0,0,0,0.0,0,0.0,2,0,0,0,0,0,0,0,0,0.0,3,3,0,3,2,0,0,0,0,0.0,12,21,4.6171875,6,0,2,1.0,True,7,0.8571428571428571,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,37,0.6216216216216216,11,1.0,80,1682,20.0375,15.72453795028649,67,22.577464788732396,14.874746509219879,0.6588315671582105,0.1125,1,0,51,False,2,0,0.0,0.0,17,0,1.0,0.8875,18,2.5714285714285716,4,2.0555555555555554,10,34,56,177,44,233,1272.05,26.03,33110.65,0.424,60.63,778,0,0.0,100072_FormAI_83758.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\100072_FormAI_83758.c,1,1682
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,6,1,0,0,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0,0.0,7,6,4.291666666666667,0,0,0,1.0,True,1,0.0,0,5,0.0,1.0,32.2,11.54816002660164,1.0,0,0,0,5,0.2631578947368421,4,0.25,5,1.0,24,787,31.833333333333332,33.60762149010582,120,39.78947368421053,33.50660413673136,0.8420971939125607,0.20833333333333334,1,0,16,False,2,0,0.0,0.16666666666666666,2,0,1.0,0.7916666666666666,2,2.0,3,2.25,5,27,7,48,32,55,275.0,4.44,1222.22,0.0917,100.0,217,0,0.0,049797_FormAI_92903.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\049797_FormAI_92903.c,1,787
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,6,1,0,0,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0,0.0,27,7,3.25,4,0,0,1.0,True,1,0.0,0,5,0.0,0.0,27.2,10.225458424931373,0.8,0,1,0,5,0.16666666666666666,17,1.0,7,1.0,37,820,21.18918918918919,14.504123994785049,51,26.133333333333333,11.412663531747917,0.43670906371484375,0.1891891891891892,1,0,26,False,2,0,0.0,0.0,0,1,1.0,0.8108108108108109,2,2.0,1,1.0,5,24,26,69,29,95,461.51,7.19,3317.09,0.1538,100.0,289,0,0.0,012676_FormAI_95147.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\012676_FormAI_95147.c,1,820
2,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,5,2,0,0,0,0,0,0,0,0.0,2,2,0,2,2,0,0,0,0,1.0,59,12,5.1875,0,1,2,1.0,True,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,28,0.07142857142857142,8,0.0,74,2342,30.66216216216216,32.64024916564402,112,36.01587301587302,32.53593474352119,0.9033776504371241,0.14864864864864866,1,0,51,False,2,0,0.0,0.0,15,0,1.0,0.8513513513513513,13,6.5,5,3.5,12,28,77,200,40,277,1474.17,42.86,63178.89,0.4914,62.95,846,0,0.0,012156_FormAI_81884.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\012156_FormAI_81884.c,1,2342
5,0,0,0,0,0,0,4,0,0,0,0,5,3,0,0,2,3,0.6666666666666666,6,2.0,6,0,0,0,2,2,0,0,0,1.0,3,3,0,3,1,0,0,0,0,1.0,15,37,8.941558441558442,15,0,2,1.0,True,5,0.8,0,4,0.0,0.0,197.75,20.813156896540228,1.0,0,4,0,24,0.22857142857142856,22,1.0,31,1.0,111,3960,34.68468468468468,27.36703546798559,94,36.666666666666664,26.815655223756238,0.7313360515569883,0.05405405405405406,1,0,87,False,2,20,0.22988505747126436,0.009009009009009009,15,0,1.0,0.9459459459459459,10,2.0,2,1.6875,9,59,38,198,68,236,1436.64,15.1,21695.72,0.4789,89.24,987,0,0.0,044118_FormAI_68215.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\044118_FormAI_68215.c,1,3960
3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,3,0,0,0,0,0,0,1,1,0.0,3,3,0,3,0,0,0,0,0,0.0,13,10,5.431372549019608,3,0,0,1.0,True,3,0.6666666666666666,0,6,0.0,1.0,23.666666666666668,8.938058451861282,1.0,0,2,0,6,0.16666666666666666,4,1.0,12,1.0,44,959,20.818181818181817,16.982976405898523,62,25.444444444444443,15.323265615912375,0.6022244128524514,0.18181818181818182,1,0,25,False,2,0,0.0,0.0,5,0,1.0,0.8181818181818182,2,0.6666666666666666,2,1.4,6,20,11,63,26,74,347.83,9.45,3287.02,0.1159,100.0,286,0,0.0,047052_FormAI_59594.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\047052_FormAI_59594.c,1,959
1,3,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0.0,0,0.0,26,8,0,0,0,0,0,0,0,0.0,3,3,0,3,0,0,0,0,0,0.0,19,14,5.486725663716814,4,0,1,1.0,True,1,0.0,0,15,0.0,1.0,19.333333333333332,10.241527663824812,0.6666666666666666,0,4,0,15,0.1388888888888889,7,0.5714285714285714,14,1.0,123,3717,29.227642276422763,19.083391241349315,100,33.28703703703704,16.722158135310526,0.5023624697116931,0.12195121951219512,1,0,99,False,2,0,0.0,0.0,11,0,1.0,0.8780487804878049,16,16.0,5,3.6666666666666665,9,49,36,168,58,204,1195.03,15.43,18437.58,0.3983,81.91,876,0,0.0,020379_FormAI_7187.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\020379_FormAI_7187.c,1,3717
3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,3,1,0,0,0,0,0,0,0,0.0,2,2,0,2,0,0,0,0,0,0.0,0,12,6.738095238095238,1,0,0,1.0,True,3,0.3333333333333333,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4,1.0,22,1.0,33,751,21.78787878787879,22.78191411299705,77,25.392857142857142,22.918082825754936,0.9025405332224167,0.15151515151515152,1,0,17,False,2,0,0.0,0.06060606060606061,2,3,0.6,0.8484848484848485,2,0.6666666666666666,2,1.5,4,21,5,55,25,60,278.63,5.24,1459.5,0.0929,87.28,245,0,0.0,045082_FormAI_73613.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\045082_FormAI_73613.c,1,751
1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,3,1.0,1,0.3333333333333333,7,0,0,0,0,0,0,3,3,0.0,3,3,0,3,1,0,0,0,0,1.0,0,15,5.157894736842105,0,0,1,1.0,True,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,20,0.85,12,1.0,51,1215,22.84313725490196,18.5803739477973,55,29.125,16.037748439229244,0.5506523069263259,0.21568627450980393,1,0,34,False,2,0,0.0,0.0,5,0,1.0,0.7843137254901961,4,4.0,2,1.8,8,27,32,103,35,135,692.45,15.26,10566.32,0.2308,76.31,486,0,0.0,111082_FormAI_77566.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\111082_FormAI_77566.c,1,1215
1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1.0,10,1,0,0,0,0,0,0,0,0.0,3,3,0,3,2,0,0,0,0,1.0,9,21,6.945205479452055,4,0,2,1.0,True,1,0.0,0,21,1.0,1.0,45.19047619047619,15.326972948799858,1.0,0,0,0,21,0.10552763819095477,9,1.0,6,1.0,218,6957,30.91743119266055,15.508877860238552,86,33.30653266331658,14.00615469658291,0.4205227496409172,0.0871559633027523,1,0,187,False,2,0,0.0,0.06880733944954129,9,0,1.0,0.9128440366972477,8,8.0,5,3.4545454545454546,9,391,20,456,400,476,4114.48,5.25,21593.1,1.3715,64.25,2300,0,0.0,028221_FormAI_1458.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\028221_FormAI_1458.c,1,6957
2,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,5,0,0,0,0,0,0,1,1,0.0,3,3,0,3,1,0,0,0,0,1.0,9,14,9.027397260273972,0,5,2,1.0,True,3,0.0,0,19,0.0,1.0,31.789473684210527,12.746842529027877,0.9473684210526315,0,2,0,19,0.2289156626506024,14,0.8571428571428571,6,0.8333333333333334,100,2639,25.4,21.228283020536548,83,30.602409638554217,19.589116574504978,0.6401168014503595,0.17,1,0,68,False,2,0,0.0,0.0,0,10,1.0,0.83,8,4.0,4,2.9,7,27,26,96,34,122,620.67,12.44,7723.9,0.2069,97.89,494,0,0.0,079131_FormAI_191.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\079131_FormAI_191.c,1,2639
2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,3,0,0,0,0,0,0,1,1,0.0,2,2,0,2,2,0,0,0,0,1.0,4,11,8.40625,2,0,2,1.0,True,2,0.5,0,4,0.0,0.5,35.75,18.9917745353087,0.75,0,1,0,4,0.12903225806451613,5,0.6,3,1.0,39,1035,25.564102564102566,26.51249813819781,108,32.16129032258065,25.92557185009469,0.806111060534539,0.20512820512820512,1,0,21,False,2,0,0.0,0.0,6,0,1.0,0.7948717948717948,4,2.0,3,1.875,4,22,7,47,26,54,253.82,4.27,1084.52,0.0846,100.0,281,0,0.0,034671_FormAI_98772.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\034671_FormAI_98772.c,1,1035
1,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0.0,0,0.0,15,5,0,0,0,0,0,0,0,0.0,2,2,0,2,0,0,0,0,0,0.0,0,8,6.34375,0,0,0,1.0,True,1,0.0,0,4,0.0,0.75,43.25,11.4755174175285,1.0,0,0,0,4,0.08,0,0.0,5,1.0,62,1676,26.048387096774192,21.82587057669868,79,32.3,19.717251329736605,0.6104412176389042,0.1935483870967742,1,0,45,False,2,0,0.0,0.0,0,3,1.0,0.8064516129032258,7,7.0,3,2.0,1,31,1,62,32,63,315.0,1.0,315.0,0.105,97.32,362,0,0.0,105791_FormAI_72983.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\105791_FormAI_72983.c,1,1676
1,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0.0,1,1.0,1,0,2,0,0,0,0,0,0,0.0,4,3,1,4,0,0,0,0,0,0.0,0,15,5.4411764705882355,0,0,1,1.0,True,1,0.0,0,1,0.0,1.0,78.0,0.0,1.0,0,0,0,1,0.029411764705882353,4,1.0,9,1.0,38,1062,26.973684210526315,25.176729901475607,106,30.147058823529413,24.75424188597746,0.8211163162177889,0.10526315789473684,1,0,28,False,2,0,0.0,0.0,4,0,1.0,0.8947368421052632,7,7.0,3,2.0,3,26,8,49,29,57,276.9,2.83,782.79,0.0923,96.15,259,0,0.0,095647_FormAI_4564.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\095647_FormAI_4564.c,1,1062
2,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,1,2,0.5,0,0.0,2,0,0,0,0,0,0,0,0,0.0,3,3,0,3,2,0,0,0,0,1.0,8,17,5.523809523809524,1,0,2,1.0,True,2,0.5,0,13,0.0,1.0,46.0,16.252810407860117,1.0,0,8,0,13,0.2549019607843137,15,1.0,5,1.0,63,1760,26.952380952380953,22.162050053752566,83,33.294117647058826,19.88919710486965,0.5973787116303604,0.19047619047619047,1,0,40,False,2,0,0.0,0.0,5,0,1.0,0.8095238095238095,3,1.5,3,2.1666666666666665,9,26,28,85,35,113,579.61,14.71,8526.94,0.1932,100.0,402,0,0.0,060217_FormAI_82381.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\060217_FormAI_82381.c,1,1760
3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,1,1.0,2,2.0,6,2,0,0,2,4,0,0,0,1.0,4,4,0,4,0,0,0,0,0,0.0,26,24,4.563492063492063,0,1,2,1.0,True,3,0.0,0,16,0.0,1.0,33.5,11.208255885729947,0.875,0,0,0,16,0.16842105263157894,27,0.6296296296296297,22,1.0,127,2895,21.80314960629921,18.897168629346687,69,29.147368421052633,16.227311883658647,0.5567333437874942,0.25196850393700787,1,0,83,False,2,0,0.0,0.0,13,0,1.0,0.7480314960629921,10,3.3333333333333335,4,2.5,19,45,45,178,64,223,1338.0,37.58,50279.07,0.446,87.18,843,0,0.0,005695_FormAI_84342.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\005695_FormAI_84342.c,1,2895
4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,3,0,0,0,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0,0.0,0,7,7.75,0,3,0,1.0,True,4,0.0,0,14,0.0,1.0,25.642857142857142,3.847209431284352,0.9285714285714286,0,4,0,14,0.4117647058823529,0,0.0,3,1.0,45,910,19.244444444444444,16.289267844614137,57,25.470588235294116,13.878115006173116,0.5448682565934019,0.24444444444444444,1,0,21,False,2,0,0.0,0.0,4,0,1.0,0.7555555555555555,0,0.0,1,1.0,0,18,0,31,18,31,129.27,0.0,0.0,0.0,100.0,169,0,0.0,049615_FormAI_96719.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\049615_FormAI_96719.c,1,910
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,15,2,0,0,0,0,0,0,0,0.0,2,2,0,2,0,0,0,0,0,0.0,0,10,4.770491803278689,0,0,0,1.0,True,1,0.0,0,3,0.0,0.3333333333333333,31.333333333333332,9.46337971105226,1.0,0,2,0,3,0.10714285714285714,7,0.5714285714285714,26,0.8461538461538461,41,1187,27.975609756097562,26.018274820368042,80,40.035714285714285,23.070516346406208,0.5762484011591202,0.3170731707317073,1,0,24,False,2,0,0.0,0.3170731707317073,2,0,1.0,0.6829268292682927,1,1.0,2,1.5,7,26,9,80,33,89,448.95,10.77,4834.86,0.1497,100.0,349,0,0.0,072357_FormAI_3161.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\072357_FormAI_3161.c,1,1187
6,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0.0,1,1.0,6,0,0,0,0,0,0,0,0,0.0,5,4,1,5,2,0,0,0,0,0.0,48,24,5.071428571428571,11,0,2,1.0,True,6,0.8333333333333334,0,4,0.0,0.0,10.5,1.118033988749895,0.0,0,0,0,4,0.03418803418803419,60,0.7333333333333333,7,1.0,125,2849,21.8,15.701719651044598,88,23.29059829059829,15.122327314363096,0.6492889158827458,0.064,1,0,97,False,2,0,0.0,0.0,32,0,1.0,0.936,26,4.333333333333333,4,2.3823529411764706,12,39,88,236,51,324,1837.87,36.31,66728.67,0.6126,62.91,1108,0,0.0,016361_FormAI_89207.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\AI\016361_FormAI_89207.c,1,2849
